,Unnamed: 0,Unnamed: 0.1,arrive,carrier,date,depart,destination,duration,origination,price
57,0,,9:15 AM,BoltBus,11-03-2019,7:15 AM,Philadelphia,2h 0m,NYC,$12.00
58,0,,5:00 PM,Megabus,11-03-2019,3:05 PM,Philadelphia,1h 55m,NYC,$15.00
59,0,,9:15 PM,Amtrak Keystone Service,11-03-2019,7:53 PM,Philadelphia,1h 22m,NYC,$61.00
60,0,,6:45 PM,BoltBus,11-03-2019,4:45 PM,Philadelphia,2h 0m,NYC,$12.00
61,0,,3:15 PM,BoltBus,11-03-2019,1:15 PM,Philadelphia,2h 0m,NYC,$12.00
62,0,,11:20 AM,Megabus,11-03-2019,9:10 AM,Philadelphia,2h 10m,NYC,$11.00
63,0,,4:45 PM,BoltBus,11-03-2019,2:45 PM,Philadelphia,2h 0m,NYC,$12.00
64,0,,4:38 PM,Amtrak Keystone Service,11-03-2019,3:13 PM,Philadelphia,1h 25m,NYC,$61.00
65,0,,3:45 PM,BoltBus,11-03-2019,1:45 PM,Philadelphia,2h 0m,NYC,$12.00
66,0,,6:10 PM,Megabus,11-03-2019,4:05 PM,Philadelphia,2h 5m,NYC,$15.00
67,0,,1:15 AM,Megabus,11-03-2019,12:00 AM,Philadelphia,2h 15m,NYC,$11.00
68,0,,11:10 AM,Megabus,11-03-2019,9:10 AM,Philadelphia,2h 0m,NYC,$11.00
69,0,,2:19 PM,Amtrak Northeast Regional,11-03-2019,12:55 PM,Philadelphia,1h 24m,NYC,$80.00
70,0,,8:45 PM,BoltBus,11-03-2019,6:45 PM,Philadelphia,2h 0m,NYC,$12.00
71,0,,7:45 PM,BoltBus,11-03-2019,5:45 PM,Philadelphia,2h 0m,NYC,$14.00
72,0,,4:50 PM,Megabus,11-03-2019,3:05 PM,Philadelphia,1h 45m,NYC,$15.00
73,0,,9:05 AM,Megabus,11-03-2019,6:55 AM,Philadelphia,2h 10m,NYC,$11.00
